Price,DX=F
Ticker,DX=F
Date,
2006-09-27,85.31999969482422
2006-09-28,85.41999816894531
2006-09-29,85.68000030517578
2006-10-02,85.27999877929688
2006-10-03,85.43000030517578
2006-10-04,85.55999755859375
2006-10-05,85.66000366210938
2006-10-06,86.19999694824219
2006-10-09,86.25
2006-10-10,86.7699966430664
2006-10-11,86.88999938964844
2006-10-12,86.70999908447266
2006-10-13,86.87000274658203
2006-10-16,86.7699966430664
2006-10-17,86.63999938964844
2006-10-18,86.66999816894531
2006-10-19,86.0199966430664
2006-10-20,86.05999755859375
2006-10-23,86.5
2006-10-24,86.41999816894531
2006-10-25,86.18000030517578
2006-10-26,85.70999908447266
2006-10-27,85.33999633789062
2006-10-30,85.37999725341797
2006-10-31,85.11000061035156
2006-11-01,85.0999984741211
2006-11-02,85.18000030517578
2006-11-03,85.54000091552734
2006-11-06,85.55999755859375
2006-11-07,85.23999786376953
2006-11-08,85.23999786376953
2006-11-09,85.02999877929688
2006-11-10,84.87999725341797
2006-11-13,85.19000244140625
2006-11-14,85.08000183105469
2006-11-15,85.20999908447266
2006-11-16,85.37999725341797
2006-11-17,85.29000091552734
2006-11-20,85.27999877929688
2006-11-21,85.12000274658203
2006-11-22,84.52999877929688
2006-11-23,84.31999969482422
2006-11-24,83.5999984741211
2006-11-27,83.41000366210938
2006-11-28,83.11000061035156
2006-11-29,83.3499984741211
2006-11-30,82.8499984741211
2006-12-01,82.41999816894531
2006-12-04,82.41999816894531
2006-12-05,82.4000015258789
2006-12-06,82.7300033569336
2006-12-07,82.7699966430664
2006-12-08,83.30000305175781
2006-12-11,83.08999633789062
2006-12-12,82.95999908447266
2006-12-13,83.37999725341797
2006-12-14,83.66999816894531
2006-12-15,84.06999969482422
2006-12-18,84.19999694824219
2006-12-19,83.16000366210938
2006-12-20,83.25
2006-12-21,83.26000213623047
2006-12-22,83.66999816894531
2006-12-26,83.81999969482422
2006-12-27,83.69000244140625
2006-12-28,83.55999755859375
2006-12-29,83.43000030517578
2007-01-02,82.97000122070312
2007-01-03,83.68000030517578
2007-01-04,84.08999633789062
2007-01-05,84.4000015258789
2007-01-08,84.37000274658203
2007-01-09,84.5199966430664
2007-01-10,84.8499984741211
2007-01-11,85.08999633789062
2007-01-12,84.81999969482422
2007-01-16,84.8499984741211
2007-01-17,84.76000213623047
2007-01-18,84.7300033569336
2007-01-19,84.68000030517578
2007-01-22,84.83999633789062
2007-01-23,84.4800033569336
2007-01-24,84.73999786376953
2007-01-25,84.94999694824219
2007-01-26,85.11000061035156
2007-01-29,84.94000244140625
2007-01-30,84.86000061035156
